Date,Rating,Review_No_x,Review_No_y,Perc
2019-09-02,4,9,100,0.09
2019-09-02,5,79,100,0.79
2019-09-03,1,8,87,0.09195402298850575
2019-09-03,2,2,87,0.022988505747126436
2019-09-03,3,6,87,0.06896551724137931
2019-09-03,4,14,87,0.16091954022988506
2019-09-03,5,57,87,0.6551724137931034
2019-09-04,1,8,110,0.07272727272727272
2019-09-04,2,3,110,0.02727272727272727
2019-09-04,3,3,110,0.02727272727272727
2019-09-04,4,22,110,0.2
2019-09-04,5,74,110,0.6727272727272727
2019-09-05,1,19,170,0.11176470588235295
2019-09-05,2,2,170,0.011764705882352941
2019-09-05,3,7,170,0.041176470588235294
2019-09-05,4,19,170,0.11176470588235295
2019-09-05,5,123,170,0.7235294117647059
2019-09-06,1,13,111,0.11711711711711711
2019-09-06,2,2,111,0.018018018018018018
2019-09-06,3,3,111,0.02702702702702703
2019-09-06,4,14,111,0.12612612612612611
2019-09-06,5,79,111,0.7117117117117117
2019-09-07,1,13,112,0.11607142857142858
2019-09-07,2,3,112,0.026785714285714284
2019-09-07,3,7,112,0.0625
2019-09-07,4,16,112,0.14285714285714285
2019-09-07,5,73,112,0.6517857142857143
2019-09-08,1,12,125,0.096
2019-09-08,2,4,125,0.032
2019-09-08,3,3,125,0.024
2019-09-08,4,13,125,0.104
2019-09-08,5,93,125,0.744
2019-09-09,1,10,129,0.07751937984496124
2019-09-09,2,1,129,0.007751937984496124
2019-09-09,3,5,129,0.03875968992248062
2019-09-09,4,13,129,0.10077519379844961
2019-09-09,5,100,129,0.7751937984496124
2019-09-10,1,16,93,0.17204301075268819
2019-09-10,2,3,93,0.03225806451612903
2019-09-10,3,6,93,0.06451612903225806
2019-09-10,4,8,93,0.08602150537634409
2019-09-10,5,60,93,0.6451612903225806
2019-09-11,1,17,121,0.14049586776859505
2019-09-11,2,3,121,0.024793388429752067
2019-09-11,3,6,121,0.049586776859504134
2019-09-11,4,16,121,0.1322314049586777
2019-09-11,5,79,121,0.6528925619834711
2019-09-12,1,11,119,0.09243697478991597
2019-09-12,2,1,119,0.008403361344537815
2019-09-12,3,4,119,0.03361344537815126
2019-09-12,4,9,119,0.07563025210084033
2019-09-12,5,94,119,0.7899159663865546
2019-09-13,1,13,105,0.12380952380952381
2019-09-13,2,1,105,0.009523809523809525
2019-09-13,3,4,105,0.0380952380952381
2019-09-13,4,12,105,0.11428571428571428
2019-09-13,5,75,105,0.7142857142857143
2019-09-14,1,8,86,0.09302325581395349
2019-09-14,2,1,86,0.011627906976744186
2019-09-14,3,1,86,0.011627906976744186
2019-09-14,4,15,86,0.1744186046511628
2019-09-14,5,61,86,0.7093023255813954
2019-09-15,1,10,109,0.09174311926605505
2019-09-15,2,1,109,0.009174311926605505
2019-09-15,3,6,109,0.05504587155963303
2019-09-15,4,12,109,0.11009174311926606
2019-09-15,5,80,109,0.7339449541284404
2019-09-16,1,9,89,0.10112359550561797
2019-09-16,3,4,89,0.0449438202247191
2019-09-16,4,14,89,0.15730337078651685
2019-09-16,5,62,89,0.6966292134831461
2019-09-17,1,13,109,0.11926605504587157
2019-09-17,2,2,109,0.01834862385321101
2019-09-17,3,5,109,0.045871559633027525
2019-09-17,4,8,109,0.07339449541284404
2019-09-17,5,81,109,0.7431192660550459
2019-09-18,1,12,105,0.11428571428571428
2019-09-18,2,1,105,0.009523809523809525
2019-09-18,3,3,105,0.02857142857142857
2019-09-18,4,15,105,0.14285714285714285
2019-09-18,5,74,105,0.7047619047619048
2019-09-19,1,12,99,0.12121212121212122
2019-09-19,2,4,99,0.04040404040404041
2019-09-19,3,4,99,0.04040404040404041
2019-09-19,4,10,99,0.10101010101010101
2019-09-19,5,69,99,0.696969696969697
2019-09-20,1,6,95,0.06315789473684211
2019-09-20,2,3,95,0.031578947368421054
2019-09-20,3,4,95,0.042105263157894736
2019-09-20,4,12,95,0.12631578947368421
2019-09-20,5,70,95,0.7368421052631579
2019-09-21,1,6,93,0.06451612903225806
2019-09-21,2,1,93,0.010752688172043012
2019-09-21,3,6,93,0.06451612903225806
2019-09-21,4,13,93,0.13978494623655913
2019-09-21,5,67,93,0.7204301075268817
2019-09-22,1,6,104,0.057692307692307696
2019-09-22,2,2,104,0.019230769230769232
2019-09-22,3,1,104,0.009615384615384616
2019-09-22,4,8,104,0.07692307692307693
2019-09-22,5,87,104,0.8365384615384616
2019-09-23,1,10,97,0.10309278350515463
2019-09-23,3,2,97,0.020618556701030927
2019-09-23,4,8,97,0.08247422680412371
2019-09-23,5,77,97,0.7938144329896907
2019-09-24,1,10,112,0.08928571428571429
2019-09-24,2,2,112,0.017857142857142856
2019-09-24,3,3,112,0.026785714285714284
2019-09-24,4,19,112,0.16964285714285715
2019-09-24,5,78,112,0.6964285714285714
2019-09-25,1,12,96,0.125
2019-09-25,2,4,96,0.041666666666666664
2019-09-25,3,2,96,0.020833333333333332
2019-09-25,4,12,96,0.125
2019-09-25,5,66,96,0.6875
2019-09-26,1,11,109,0.10091743119266056
2019-09-26,2,1,109,0.009174311926605505
2019-09-26,3,2,109,0.01834862385321101
2019-09-26,4,12,109,0.11009174311926606
2019-09-26,5,83,109,0.7614678899082569
2019-09-27,1,12,99,0.12121212121212122
2019-09-27,2,2,99,0.020202020202020204
2019-09-27,3,3,99,0.030303030303030304
2019-09-27,4,10,99,0.10101010101010101
2019-09-27,5,72,99,0.7272727272727273
2019-09-28,1,15,106,0.14150943396226415
2019-09-28,3,1,106,0.009433962264150943
2019-09-28,4,14,106,0.1320754716981132
2019-09-28,5,76,106,0.7169811320754716
2019-09-29,1,13,114,0.11403508771929824
2019-09-29,2,2,114,0.017543859649122806
2019-09-29,3,7,114,0.06140350877192982
2019-09-29,4,9,114,0.07894736842105263
2019-09-29,5,83,114,0.7280701754385965
2019-09-30,1,5,120,0.041666666666666664
2019-09-30,2,6,120,0.05
2019-09-30,3,2,120,0.016666666666666666
2019-09-30,4,19,120,0.15833333333333333
2019-09-30,5,88,120,0.7333333333333333
2019-10-01,1,8,88,0.09090909090909091
2019-10-01,3,4,88,0.045454545454545456
2019-10-01,4,9,88,0.10227272727272728
2019-10-01,5,67,88,0.7613636363636364
2019-10-02,1,11,143,0.07692307692307693
2019-10-02,2,2,143,0.013986013986013986
2019-10-02,3,6,143,0.04195804195804196
2019-10-02,4,14,143,0.0979020979020979
2019-10-02,5,110,143,0.7692307692307693
2019-10-03,1,13,96,0.13541666666666666
2019-10-03,2,2,96,0.020833333333333332
2019-10-03,3,4,96,0.041666666666666664
2019-10-03,4,8,96,0.08333333333333333
2019-10-03,5,69,96,0.71875
2019-10-04,1,13,92,0.14130434782608695
2019-10-04,2,2,92,0.021739130434782608
2019-10-04,3,5,92,0.05434782608695652
2019-10-04,4,12,92,0.13043478260869565
2019-10-04,5,60,92,0.6521739130434783
2019-10-05,1,11,90,0.12222222222222222
2019-10-05,2,1,90,0.011111111111111112
2019-10-05,3,2,90,0.022222222222222223
2019-10-05,4,10,90,0.1111111111111111
2019-10-05,5,66,90,0.7333333333333333
2019-10-06,1,9,105,0.08571428571428572
2019-10-06,2,1,105,0.009523809523809525
2019-10-06,3,3,105,0.02857142857142857
2019-10-06,4,10,105,0.09523809523809523
2019-10-06,5,82,105,0.780952380952381
2019-10-07,1,10,90,0.1111111111111111
2019-10-07,2,3,90,0.03333333333333333
2019-10-07,3,1,90,0.011111111111111112
2019-10-07,4,11,90,0.12222222222222222
2019-10-07,5,65,90,0.7222222222222222
2019-10-08,1,10,87,0.11494252873563218
2019-10-08,2,2,87,0.022988505747126436
2019-10-08,3,5,87,0.05747126436781609
2019-10-08,4,10,87,0.11494252873563218
2019-10-08,5,60,87,0.6896551724137931
2019-10-09,1,10,99,0.10101010101010101
2019-10-09,2,2,99,0.020202020202020204
2019-10-09,3,2,99,0.020202020202020204
2019-10-09,4,15,99,0.15151515151515152
2019-10-09,5,70,99,0.7070707070707071
2019-10-10,1,9,94,0.09574468085106383
2019-10-10,2,2,94,0.02127659574468085
2019-10-10,3,3,94,0.031914893617021274
2019-10-10,4,14,94,0.14893617021276595
2019-10-10,5,66,94,0.7021276595744681
2019-10-11,1,7,80,0.0875
2019-10-11,3,2,80,0.025
2019-10-11,4,11,80,0.1375
2019-10-11,5,60,80,0.75
2019-10-12,1,7,105,0.06666666666666667
2019-10-12,2,1,105,0.009523809523809525
2019-10-12,3,3,105,0.02857142857142857
2019-10-12,4,13,105,0.12380952380952381
2019-10-12,5,81,105,0.7714285714285715
2019-10-13,1,10,115,0.08695652173913043
2019-10-13,2,2,115,0.017391304347826087
2019-10-13,3,7,115,0.06086956521739131
2019-10-13,4,8,115,0.06956521739130435
2019-10-13,5,88,115,0.7652173913043478
2019-10-14,1,15,112,0.13392857142857142
2019-10-14,2,3,112,0.026785714285714284
2019-10-14,3,5,112,0.044642857142857144
2019-10-14,4,16,112,0.14285714285714285
2019-10-14,5,73,112,0.6517857142857143
2019-10-15,1,12,114,0.10526315789473684
2019-10-15,2,2,114,0.017543859649122806
2019-10-15,3,2,114,0.017543859649122806
2019-10-15,4,11,114,0.09649122807017543
2019-10-15,5,87,114,0.7631578947368421
2019-10-16,1,10,115,0.08695652173913043
2019-10-16,2,1,115,0.008695652173913044
2019-10-16,3,2,115,0.017391304347826087
2019-10-16,4,12,115,0.10434782608695652
2019-10-16,5,90,115,0.782608695652174
2019-10-17,1,8,100,0.08
2019-10-17,2,3,100,0.03
2019-10-17,3,4,100,0.04
2019-10-17,4,8,100,0.08
2019-10-17,5,77,100,0.77
2019-10-18,1,11,112,0.09821428571428571
2019-10-18,2,4,112,0.03571428571428571
2019-10-18,3,4,112,0.03571428571428571
2019-10-18,4,15,112,0.13392857142857142
2019-10-18,5,78,112,0.6964285714285714
2019-10-19,1,6,115,0.05217391304347826
2019-10-19,2,1,115,0.008695652173913044
2019-10-19,3,4,115,0.034782608695652174
2019-10-19,4,15,115,0.13043478260869565
2019-10-19,5,89,115,0.7739130434782608
2019-10-20,1,7,102,0.06862745098039216
2019-10-20,2,2,102,0.0196078431372549
2019-10-20,3,2,102,0.0196078431372549
2019-10-20,4,11,102,0.10784313725490197
2019-10-20,5,80,102,0.7843137254901961
2019-10-21,1,14,137,0.10218978102189781
2019-10-21,2,1,137,0.0072992700729927005
2019-10-21,3,5,137,0.0364963503649635
2019-10-21,4,17,137,0.12408759124087591
2019-10-21,5,100,137,0.7299270072992701
2019-10-22,1,23,125,0.184
2019-10-22,2,2,125,0.016
2019-10-22,3,2,125,0.016
2019-10-22,4,16,125,0.128
2019-10-22,5,82,125,0.656
2019-10-23,1,12,124,0.0967741935483871
2019-10-23,2,1,124,0.008064516129032258
2019-10-23,3,7,124,0.056451612903225805
2019-10-23,4,11,124,0.08870967741935484
2019-10-23,5,93,124,0.75
2019-10-24,1,12,107,0.11214953271028037
2019-10-24,3,5,107,0.04672897196261682
2019-10-24,4,13,107,0.12149532710280374
2019-10-24,5,77,107,0.719626168224299
2019-10-25,1,13,102,0.12745098039215685
2019-10-25,2,3,102,0.029411764705882353
2019-10-25,3,5,102,0.049019607843137254
2019-10-25,4,10,102,0.09803921568627451
2019-10-25,5,71,102,0.696078431372549
2019-10-26,1,7,112,0.0625
2019-10-26,2,5,112,0.044642857142857144
2019-10-26,3,3,112,0.026785714285714284
2019-10-26,4,12,112,0.10714285714285714
2019-10-26,5,85,112,0.7589285714285714
2019-10-27,1,6,111,0.05405405405405406
2019-10-27,2,3,111,0.02702702702702703
2019-10-27,3,1,111,0.009009009009009009
2019-10-27,4,11,111,0.0990990990990991
2019-10-27,5,90,111,0.8108108108108109
2019-10-28,1,6,119,0.05042016806722689
2019-10-28,2,6,119,0.05042016806722689
2019-10-28,3,5,119,0.04201680672268908
2019-10-28,4,9,119,0.07563025210084033
2019-10-28,5,93,119,0.7815126050420168
2019-10-29,1,12,152,0.07894736842105263
2019-10-29,2,5,152,0.03289473684210526
2019-10-29,3,8,152,0.05263157894736842
2019-10-29,4,19,152,0.125
2019-10-29,5,108,152,0.7105263157894737
2019-10-30,1,14,124,0.11290322580645161
2019-10-30,2,1,124,0.008064516129032258
2019-10-30,3,8,124,0.06451612903225806
2019-10-30,4,14,124,0.11290322580645161
2019-10-30,5,87,124,0.7016129032258065
2019-10-31,1,20,128,0.15625
2019-10-31,2,2,128,0.015625
2019-10-31,3,4,128,0.03125
2019-10-31,4,19,128,0.1484375
2019-10-31,5,83,128,0.6484375
2019-11-01,1,16,109,0.14678899082568808
2019-11-01,2,3,109,0.027522935779816515
2019-11-01,3,7,109,0.06422018348623854
2019-11-01,4,5,109,0.045871559633027525
2019-11-01,5,78,109,0.7155963302752294
2019-11-02,1,13,91,0.14285714285714285
2019-11-02,3,4,91,0.04395604395604396
2019-11-02,4,8,91,0.08791208791208792
2019-11-02,5,66,91,0.7252747252747253
2019-11-03,1,8,115,0.06956521739130435
2019-11-03,2,6,115,0.05217391304347826
2019-11-03,3,5,115,0.043478260869565216
2019-11-03,4,12,115,0.10434782608695652
2019-11-03,5,84,115,0.7304347826086957
2019-11-04,1,8,95,0.08421052631578947
2019-11-04,2,2,95,0.021052631578947368
2019-11-04,3,4,95,0.042105263157894736
2019-11-04,4,8,95,0.08421052631578947
2019-11-04,5,73,95,0.7684210526315789
2019-11-05,1,15,103,0.14563106796116504
2019-11-05,2,2,103,0.019417475728155338
2019-11-05,3,2,103,0.019417475728155338
2019-11-05,4,14,103,0.13592233009708737
2019-11-05,5,70,103,0.6796116504854369
2019-11-06,1,10,77,0.12987012987012986
2019-11-06,2,3,77,0.03896103896103896
2019-11-06,3,2,77,0.025974025974025976
2019-11-06,4,7,77,0.09090909090909091
2019-11-06,5,55,77,0.7142857142857143
2019-11-07,1,12,108,0.1111111111111111
2019-11-07,3,9,108,0.08333333333333333
2019-11-07,4,15,108,0.1388888888888889
2019-11-07,5,72,108,0.6666666666666666
2019-11-08,1,16,114,0.14035087719298245
2019-11-08,2,3,114,0.02631578947368421
2019-11-08,3,3,114,0.02631578947368421
2019-11-08,4,10,114,0.08771929824561403
2019-11-08,5,82,114,0.7192982456140351
2019-11-09,1,21,106,0.19811320754716982
2019-11-09,2,5,106,0.04716981132075472
2019-11-09,3,5,106,0.04716981132075472
2019-11-09,4,7,106,0.0660377358490566
2019-11-09,5,68,106,0.6415094339622641
2019-11-10,1,23,111,0.2072072072072072
2019-11-10,2,5,111,0.04504504504504504
2019-11-10,3,4,111,0.036036036036036036
2019-11-10,4,7,111,0.06306306306306306
2019-11-10,5,72,111,0.6486486486486487
2019-11-11,1,19,123,0.15447154471544716
2019-11-11,3,9,123,0.07317073170731707
2019-11-11,4,10,123,0.08130081300813008
2019-11-11,5,85,123,0.6910569105691057
2019-11-12,1,24,94,0.2553191489361702
2019-11-12,2,1,94,0.010638297872340425
2019-11-12,3,1,94,0.010638297872340425
2019-11-12,4,6,94,0.06382978723404255
2019-11-12,5,62,94,0.6595744680851063
2019-11-13,1,18,90,0.2
2019-11-13,2,3,90,0.03333333333333333
2019-11-13,3,2,90,0.022222222222222223
2019-11-13,4,14,90,0.15555555555555556
2019-11-13,5,53,90,0.5888888888888889
2019-11-14,1,18,75,0.24
2019-11-14,2,1,75,0.013333333333333334
2019-11-14,3,3,75,0.04
2019-11-14,4,8,75,0.10666666666666667
2019-11-14,5,45,75,0.6
2019-11-15,1,11,93,0.11827956989247312
2019-11-15,2,1,93,0.010752688172043012
2019-11-15,3,4,93,0.043010752688172046
2019-11-15,4,11,93,0.11827956989247312
2019-11-15,5,66,93,0.7096774193548387
2019-11-16,1,11,78,0.14102564102564102
2019-11-16,3,6,78,0.07692307692307693
2019-11-16,4,8,78,0.10256410256410256
2019-11-16,5,53,78,0.6794871794871795
2019-11-17,1,14,87,0.16091954022988506
2019-11-17,2,2,87,0.022988505747126436
2019-11-17,3,3,87,0.034482758620689655
2019-11-17,4,6,87,0.06896551724137931
2019-11-17,5,62,87,0.7126436781609196
2019-11-18,1,7,82,0.08536585365853659
2019-11-18,2,2,82,0.024390243902439025
2019-11-18,3,4,82,0.04878048780487805
2019-11-18,4,11,82,0.13414634146341464
2019-11-18,5,58,82,0.7073170731707317
2019-11-19,1,23,88,0.26136363636363635
2019-11-19,2,4,88,0.045454545454545456
2019-11-19,3,3,88,0.03409090909090909
2019-11-19,4,7,88,0.07954545454545454
2019-11-19,5,51,88,0.5795454545454546
2019-11-20,1,10,97,0.10309278350515463
2019-11-20,2,5,97,0.05154639175257732
2019-11-20,3,4,97,0.041237113402061855
2019-11-20,4,10,97,0.10309278350515463
2019-11-20,5,68,97,0.7010309278350515
2019-11-21,1,11,117,0.09401709401709402
2019-11-21,2,5,117,0.042735042735042736
2019-11-21,3,2,117,0.017094017094017096
2019-11-21,4,16,117,0.13675213675213677
2019-11-21,5,83,117,0.7094017094017094
2019-11-22,1,14,118,0.11864406779661017
2019-11-22,2,2,118,0.01694915254237288
2019-11-22,3,9,118,0.07627118644067797
2019-11-22,4,14,118,0.11864406779661017
2019-11-22,5,79,118,0.6694915254237288
2019-11-23,1,12,103,0.11650485436893204
2019-11-23,2,3,103,0.02912621359223301
2019-11-23,3,10,103,0.0970873786407767
2019-11-23,4,11,103,0.10679611650485436
2019-11-23,5,67,103,0.6504854368932039
2019-11-24,1,22,109,0.2018348623853211
2019-11-24,2,6,109,0.05504587155963303
2019-11-24,3,4,109,0.03669724770642202
2019-11-24,4,12,109,0.11009174311926606
2019-11-24,5,65,109,0.5963302752293578
2019-11-25,1,12,98,0.12244897959183673
2019-11-25,2,2,98,0.02040816326530612
2019-11-25,3,2,98,0.02040816326530612
2019-11-25,4,12,98,0.12244897959183673
2019-11-25,5,70,98,0.7142857142857143
2019-11-26,1,15,84,0.17857142857142858
2019-11-26,2,4,84,0.047619047619047616
2019-11-26,3,4,84,0.047619047619047616
2019-11-26,4,5,84,0.05952380952380952
2019-11-26,5,56,84,0.6666666666666666
2019-11-27,1,12,86,0.13953488372093023
2019-11-27,2,6,86,0.06976744186046512
2019-11-27,3,4,86,0.046511627906976744
2019-11-27,4,8,86,0.09302325581395349
2019-11-27,5,56,86,0.6511627906976745
2019-11-28,1,14,78,0.1794871794871795
2019-11-28,3,2,78,0.02564102564102564
2019-11-28,4,6,78,0.07692307692307693
2019-11-28,5,56,78,0.717948717948718
2019-11-29,1,9,79,0.11392405063291139
2019-11-29,3,2,79,0.02531645569620253
2019-11-29,4,4,79,0.05063291139240506
2019-11-29,5,64,79,0.810126582278481
2019-11-30,1,12,86,0.13953488372093023
2019-11-30,2,5,86,0.05813953488372093
2019-11-30,3,3,86,0.03488372093023256
2019-11-30,4,2,86,0.023255813953488372
2019-11-30,5,64,86,0.7441860465116279
2019-12-01,1,4,84,0.047619047619047616
2019-12-01,2,2,84,0.023809523809523808
2019-12-01,3,4,84,0.047619047619047616
2019-12-01,4,9,84,0.10714285714285714
2019-12-01,5,65,84,0.7738095238095238
2019-12-02,1,10,90,0.1111111111111111
2019-12-02,2,3,90,0.03333333333333333
2019-12-02,3,3,90,0.03333333333333333
2019-12-02,4,6,90,0.06666666666666667
2019-12-02,5,68,90,0.7555555555555555
2019-12-03,1,8,79,0.10126582278481013
2019-12-03,2,1,79,0.012658227848101266
2019-12-03,3,4,79,0.05063291139240506
2019-12-03,4,11,79,0.13924050632911392
2019-12-03,5,55,79,0.6962025316455697
2019-12-04,1,12,91,0.13186813186813187
2019-12-04,2,1,91,0.01098901098901099
2019-12-04,3,4,91,0.04395604395604396
2019-12-04,4,11,91,0.12087912087912088
2019-12-04,5,63,91,0.6923076923076923
2019-12-05,1,11,84,0.13095238095238096
2019-12-05,2,4,84,0.047619047619047616
2019-12-05,3,2,84,0.023809523809523808
2019-12-05,4,9,84,0.10714285714285714
2019-12-05,5,58,84,0.6904761904761905
2019-12-06,1,15,85,0.17647058823529413
2019-12-06,2,2,85,0.023529411764705882
2019-12-06,3,4,85,0.047058823529411764
2019-12-06,4,8,85,0.09411764705882353
2019-12-06,5,56,85,0.6588235294117647
2019-12-07,1,15,60,0.25
2019-12-07,2,2,60,0.03333333333333333
2019-12-07,3,2,60,0.03333333333333333
2019-12-07,4,5,60,0.08333333333333333
2019-12-07,5,36,60,0.6
2019-12-08,1,4,80,0.05
2019-12-08,2,3,80,0.0375
2019-12-08,3,5,80,0.0625
2019-12-08,4,15,80,0.1875
2019-12-08,5,53,80,0.6625
2019-12-09,1,8,82,0.0975609756097561
2019-12-09,2,1,82,0.012195121951219513
2019-12-09,3,2,82,0.024390243902439025
2019-12-09,4,8,82,0.0975609756097561
2019-12-09,5,63,82,0.7682926829268293
2019-12-10,1,10,84,0.11904761904761904
2019-12-10,2,2,84,0.023809523809523808
2019-12-10,3,4,84,0.047619047619047616
2019-12-10,4,10,84,0.11904761904761904
2019-12-10,5,58,84,0.6904761904761905
2019-12-11,1,7,63,0.1111111111111111
2019-12-11,2,4,63,0.06349206349206349
2019-12-11,3,2,63,0.031746031746031744
2019-12-11,4,2,63,0.031746031746031744
2019-12-11,5,48,63,0.7619047619047619
2019-12-12,1,8,71,0.11267605633802817
2019-12-12,2,2,71,0.028169014084507043
2019-12-12,3,10,71,0.14084507042253522
2019-12-12,4,2,71,0.028169014084507043
2019-12-12,5,49,71,0.6901408450704225
2019-12-13,1,7,101,0.06930693069306931
2019-12-13,2,5,101,0.04950495049504951
2019-12-13,3,4,101,0.039603960396039604
2019-12-13,4,11,101,0.10891089108910891
2019-12-13,5,74,101,0.7326732673267327
2019-12-14,1,11,86,0.12790697674418605
2019-12-14,2,1,86,0.011627906976744186
2019-12-14,3,4,86,0.046511627906976744
2019-12-14,4,6,86,0.06976744186046512
2019-12-14,5,64,86,0.7441860465116279
2019-12-15,1,11,95,0.11578947368421053
2019-12-15,2,3,95,0.031578947368421054
2019-12-15,3,6,95,0.06315789473684211
2019-12-15,4,12,95,0.12631578947368421
2019-12-15,5,63,95,0.6631578947368421
2019-12-16,1,11,93,0.11827956989247312
2019-12-16,2,1,93,0.010752688172043012
2019-12-16,3,5,93,0.053763440860215055
2019-12-16,4,14,93,0.15053763440860216
2019-12-16,5,62,93,0.6666666666666666
2019-12-17,1,20,153,0.13071895424836602
2019-12-17,2,4,153,0.026143790849673203
2019-12-17,3,6,153,0.0392156862745098
2019-12-17,4,21,153,0.13725490196078433
2019-12-17,5,102,153,0.6666666666666666
2019-12-18,1,17,171,0.09941520467836257
2019-12-18,2,5,171,0.029239766081871343
2019-12-18,3,7,171,0.04093567251461988
2019-12-18,4,22,171,0.1286549707602339
2019-12-18,5,120,171,0.7017543859649122
2019-12-19,1,17,94,0.18085106382978725
2019-12-19,2,3,94,0.031914893617021274
2019-12-19,3,5,94,0.05319148936170213
2019-12-19,4,8,94,0.0851063829787234
2019-12-19,5,61,94,0.648936170212766
2019-12-20,1,13,108,0.12037037037037036
2019-12-20,2,4,108,0.037037037037037035
2019-12-20,3,7,108,0.06481481481481481
2019-12-20,4,11,108,0.10185185185185185
2019-12-20,5,73,108,0.6759259259259259
2019-12-21,1,12,82,0.14634146341463414
2019-12-21,2,1,82,0.012195121951219513
2019-12-21,3,4,82,0.04878048780487805
2019-12-21,4,10,82,0.12195121951219512
2019-12-21,5,55,82,0.6707317073170732
2019-12-22,1,17,88,0.19318181818181818
2019-12-22,2,4,88,0.045454545454545456
2019-12-22,3,4,88,0.045454545454545456
2019-12-22,4,6,88,0.06818181818181818
2019-12-22,5,57,88,0.6477272727272727
2019-12-23,1,6,72,0.08333333333333333
2019-12-23,2,5,72,0.06944444444444445
2019-12-23,3,4,72,0.05555555555555555
2019-12-23,4,11,72,0.1527777777777778
2019-12-23,5,46,72,0.6388888888888888
2019-12-24,1,9,82,0.10975609756097561
2019-12-24,3,1,82,0.012195121951219513
2019-12-24,4,11,82,0.13414634146341464
2019-12-24,5,61,82,0.7439024390243902
2019-12-25,1,12,70,0.17142857142857143
2019-12-25,2,4,70,0.05714285714285714
2019-12-25,3,1,70,0.014285714285714285
2019-12-25,4,11,70,0.15714285714285714
2019-12-25,5,42,70,0.6
2019-12-26,1,16,86,0.18604651162790697
2019-12-26,2,2,86,0.023255813953488372
2019-12-26,3,2,86,0.023255813953488372
2019-12-26,4,2,86,0.023255813953488372
2019-12-26,5,64,86,0.7441860465116279
2019-12-27,1,14,79,0.17721518987341772
2019-12-27,2,6,79,0.0759493670886076
2019-12-27,3,6,79,0.0759493670886076
2019-12-27,4,8,79,0.10126582278481013
2019-12-27,5,45,79,0.569620253164557
2019-12-28,1,21,86,0.2441860465116279
2019-12-28,3,1,86,0.011627906976744186
2019-12-28,4,11,86,0.12790697674418605
2019-12-28,5,53,86,0.6162790697674418
2019-12-29,1,14,83,0.1686746987951807
2019-12-29,2,1,83,0.012048192771084338
2019-12-29,3,3,83,0.03614457831325301
2019-12-29,4,11,83,0.13253012048192772
2019-12-29,5,54,83,0.6506024096385542
2019-12-30,1,7,77,0.09090909090909091
2019-12-30,2,3,77,0.03896103896103896
2019-12-30,3,2,77,0.025974025974025976
2019-12-30,4,10,77,0.12987012987012986
2019-12-30,5,55,77,0.7142857142857143
2019-12-31,1,18,72,0.25
2019-12-31,3,3,72,0.041666666666666664
2019-12-31,4,7,72,0.09722222222222222
2019-12-31,5,44,72,0.6111111111111112
2020-01-01,1,16,96,0.16666666666666666
2020-01-01,2,4,96,0.041666666666666664
2020-01-01,3,2,96,0.020833333333333332
2020-01-01,4,14,96,0.14583333333333334
2020-01-01,5,60,96,0.625
2020-01-02,1,12,78,0.15384615384615385
2020-01-02,4,5,78,0.0641025641025641
2020-01-02,5,61,78,0.782051282051282
2020-01-03,1,10,79,0.12658227848101267
2020-01-03,2,1,79,0.012658227848101266
2020-01-03,3,3,79,0.0379746835443038
2020-01-03,4,8,79,0.10126582278481013
2020-01-03,5,57,79,0.7215189873417721
2020-01-04,1,12,88,0.13636363636363635
2020-01-04,2,5,88,0.056818181818181816
2020-01-04,3,4,88,0.045454545454545456
2020-01-04,4,10,88,0.11363636363636363
2020-01-04,5,57,88,0.6477272727272727
2020-01-05,1,13,95,0.1368421052631579
2020-01-05,3,4,95,0.042105263157894736
2020-01-05,4,13,95,0.1368421052631579
2020-01-05,5,65,95,0.6842105263157895
2020-01-06,1,16,80,0.2
2020-01-06,2,3,80,0.0375
2020-01-06,3,4,80,0.05
2020-01-06,4,7,80,0.0875
2020-01-06,5,50,80,0.625
2020-01-07,1,17,74,0.22972972972972974
2020-01-07,2,2,74,0.02702702702702703
2020-01-07,3,3,74,0.04054054054054054
2020-01-07,4,6,74,0.08108108108108109
2020-01-07,5,46,74,0.6216216216216216
2020-01-08,1,16,140,0.11428571428571428
2020-01-08,2,5,140,0.03571428571428571
2020-01-08,3,6,140,0.04285714285714286
2020-01-08,4,16,140,0.11428571428571428
2020-01-08,5,97,140,0.6928571428571428
2020-01-09,1,33,184,0.1793478260869565
2020-01-09,2,10,184,0.05434782608695652
2020-01-09,3,13,184,0.07065217391304347
2020-01-09,4,27,184,0.14673913043478262
2020-01-09,5,101,184,0.5489130434782609
2020-01-10,1,18,91,0.1978021978021978
2020-01-10,2,2,91,0.02197802197802198
2020-01-10,3,4,91,0.04395604395604396
2020-01-10,4,11,91,0.12087912087912088
2020-01-10,5,56,91,0.6153846153846154
2020-01-11,1,13,72,0.18055555555555555
2020-01-11,2,1,72,0.013888888888888888
2020-01-11,3,2,72,0.027777777777777776
2020-01-11,4,8,72,0.1111111111111111
2020-01-11,5,48,72,0.6666666666666666
2020-01-12,1,15,95,0.15789473684210525
2020-01-12,2,3,95,0.031578947368421054
2020-01-12,3,3,95,0.031578947368421054
2020-01-12,4,8,95,0.08421052631578947
2020-01-12,5,66,95,0.6947368421052632
2020-01-13,1,15,93,0.16129032258064516
2020-01-13,2,3,93,0.03225806451612903
2020-01-13,3,2,93,0.021505376344086023
